Filing Date,Document Type,Filed By,Description
"September 02, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496698012""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Southern California Edison Company,[PUBLIC VERSION] 2022 DISTRIBUTION DEFERRAL OPPORTUNITY REPORT PURSUANT ALJ RULING
"August 31, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496676197""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,PACIFIC GAS AND ELECTRIC COMPANY (U 39 E) COMMENTS ON THE HIGH DER GRID/DISTRIBUTION SYSTEM OPERATOR EDUCATION AND OUTREACH WORKSHOP 
"August 31, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496688554""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/MILEY/CPUC,THE PUBLIC ADVOCATES OFFICE COMMENTS  ON THE TRACK 2 OUTREACH PLAN
"August 31, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496630501""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,COMMENTS OF THE GREEN POWER INSTITUTE ON THE DRAFT OUTREACH PLAN
"August 31, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496631023""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,COMMENTS OF SAN DIEGO GAS & ELECTRIC COMPANY (U 902-E) ON THE  TRACK 2 OUTREACH PLAN
"August 31, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496629899""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,SOUTHERN CALIFORNIA EDISON COMPANY’S (U 338-E) OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGE’S RULING 
"August 31, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496676203""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, GRID ALTERNATIVES, THE CLIMATE CENTER, 350 BAY AREA, VOTE SOLAR, SIERRA CLUB AND CLEAN COALITION OPENING COMMENTS  ON DRAFT TRACK 2 OUTREACH PLAN"
"August 30, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496631908""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/HYMES/CPUC,ALJ/LAKHANPAL/CPUC",ADMINISTRATIVE LAW JUDGES’ RULING APPROVING PACIFIC GASAND ELECTRIC COMPANY’S MOTION FOR AN EXTENSION TO FILE KNOWN LOAD PROJECT TRACKING DATA AND PARTLY APPROVING  SOUTHERN CALIFORNIA EDISON COMPANY’S MOTION FOR EXTENSION OF TIME TO FILE 2022 GRID NEEDS  ASSESSMENT/DISTRIBUTION DEFERRAL OPPORTUNITIES REPORT
"August 16, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496592567""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",San Diego Gas & Electric Company,LAW AND MOTION MOTION FOR LEAVE TO FILE CONFIDENTIAL MATERIALS UNDER SEAL. Portions redacted.
"August 16, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496592463""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",San Diego Gas & Electric Company,[PUBLIC VERSION] 2022 GRID NEEDS ASSESSMENT AND DISTRIBUTION DEFERRAL OPPORTUNITY REPORT 
"August 15, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496525553""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,UPDATE REGARDING GRID NEEDS ASSESSMENT AND DISTRIBUTION DEFERRAL OPPORTUNITIES REPORT
"August 15, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496628874""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] 2022 DISTRIBUTION DEFERRAL OPPORTUNITY REPORT
"August 15, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496629893""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] 2022 GRID NEEDS ASSESSMENT 
"August 12, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496441208""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/HYMES/CPUC,ALJ/LAKHANPAL/CPUC",Administrative Law Judge’s Ruling noticing Electric Grid Education and Outreach Workshop.
"August 01, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496395945""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/LAKHANPAL/CPUC,ALJ/HYMES/CPUC", E-MAIL RULING GRANTING PARTY STATUS TO REDWOOD COAST ENERGY AUTHORITY
"July 29, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496396909""><span style=""color:blue""><u>MOTION</u></span></a>",Southern California Edison Company,MOTION FOR EXTENSION OF TIME TO SUBMIT 2022 GRID NEEDS ASSESSMENT/DISTRIBUTION DEFERRAL OPPORTUNITIES REPORT
"July 27, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496342021""><span style=""color:blue""><u>MOTION</u></span></a>",Redwood Coast Energy Authority,"MOTION FOR PARTY STATUS OF REDWOOD COAST ENERGY AUTHORITY. MFPS GRANTED via E-mail Ruling issued by ALJ Manisha Lakhanpal on August 1, 2022."
"July 25, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=496284542""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/HYMES/CPUC,ALJ/LAKHANPAL/CPUC",ADMINISTRATIVE LAW JUDGES’ RULING ON THE CLIMATE CENTER’S SHOWING OF SIGNIFICANT FINANCIAL HARDSHIP
"July 15, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=494034676""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/HYMES/CPUC,"ADMINISTRATIVE LAW JUDGE’S RULING NOTICING A DATA PORTALS IMPROVEMENT WORKSHOP. IT IS RULED that the Data Portals Improvement workshop will be held remotely on July 26, 2022, beginning at 9:00 am at the link provided in this ruling."
"July 07, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=492143032""><span style=""color:blue""><u>MOTION</u></span></a>",Pacific Gas and Electric Company,"MOTION FOR EXTENSION OF TIME TO FILE LIMITED PORTIONS OF THE GRID NEEDS ASSESSMENT, DISTRIBUTION DEFERRAL OPPORTUNITY REPORT AND CORRESPONDING PUBLICATION TO THE DATA PORTAL"
"June 28, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=489140980""><span style=""color:blue""><u>MOTION</u></span></a>","San Diego Gas & Electric Company,Southern California Edison Company,Pacific Gas and Electric Company","MOTION SEEKING (1) CLARIFICATION REGARDING SOURCE OFFUNDING FOR CONSULTANT SERVICES PROVIDED TO THE CPUC, AND (2) IFNEEDED, AUTHORIZATION TO ESTABLISH A BALANCING ACCOUNT TOTRACK AND RECOVER FUNDS THAT THE IOUS PROVIDE TO THE CPUC FORTHE CPUC’S CONSULTANT COSTS"
"June 16, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=486447191""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/HYMES/CPUC,"Administrative Law Judge’s Ruling on recommended reforms for the Distribution Investment Deferral Framework process, the Partnership Pilot and the Standard-Offer-Contract pilot."
"June 14, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=485544987""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/Simon/CPUC,NOTICE OF CO-ASSIGNMENT
"April 18, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=469615146""><span style=""color:blue""><u>COMMENTS</u></span></a>","Silicon Valley Clean Energy Authority,Peninsula Clean Energy Authority,Marin Clean Energy,San Jose Clean Energy Authority,Sonoma Clean Power Authority",Reply Comments on 2021 Distribution Investment Deferral Process
"April 18, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=469615263""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments on Annual Distribution Investment Deferral Framework Reform and Pilot Reform Process
"April 18, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=469577291""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply Comments on Possible Improvements to the 2022 Distribution Investment Deferral Framework Process and 2022 Standard Offer Contract/Partnership Pilot Reforms
"April 18, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=468500140""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Reply Comments on Possible Improvements to the 2022 Distribution Investment Deferral Framework Process
"April 04, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=465562330""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Opening Comments on 2022 Independent Evaluator Distribution Investment Deferral Framework Request for Offers and Standard Offer Contract Report
"April 04, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=465593770""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,Opening Comments on 2022 Distribution Investment Deferral Framework Reforms
"April 04, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=465574375""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Opening Comments on Possible Improvements to the 2022 Distribution Investment Deferral Framework Proces
"April 04, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=465594875""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/M.Miley/CPUC,Opening Comments on 2021 Distribution Investment Deferral Framework Process
"April 04, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=465588927""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Opening Comments on Distribution Investment Deferral Framework Reform and Pilot Reform
"February 28, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=456312805""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,2022 LOAD INTEGRATION CAPACITY ANALYSIS REPORT
"February 28, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=455736669""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,ICA REFINEMENTS WORKPLAN REPORT
"February 11, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=450157890""><span style=""color:blue""><u>MOTION</u></span></a>",San Diego Community Power,Motion for Party Status of San Diego Community Power
"February 04, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=447525011""><span style=""color:blue""><u>NOTICE</u></span></a>",The Climate Center,Supplement; to the Notice of Intent to Claim Intervenor Compensation
"February 04, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=447865712""><span style=""color:blue""><u>NOTICE</u></span></a>",The Climate Center,Supplement; to notice of intent to claim intervenor compensation
"January 07, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=436665072""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/SISTO/CPUC,ALJ/HYMES/CPUC",ADMINISTRATIVE LAW JUDGES’ RULING GRANTING JOINT MOTION FOR CLARIFICATION ON THE AUTHORITY TO RECORD INTEGRATION CAPACITY ANALYSIS REFINEMENT COSTS  
"December 31, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=435652926""><span style=""color:blue""><u>NOTICE</u></span></a>",350 Bay Area,Supplement; to the Notice of intent to claim intervenor compensation
"December 22, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=432940657""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/SISTO/CPUC,ADMINISTRATIVE LAW JUDGES’ RULING REJECTING THE CLIMATE CENTER’S NOTICE OF INTENT TO CLAIM INTERVENOR COMPENSATION
"December 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=432145957""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/SISTO/CPUC,ALJ/HYMES/CPUC","E-MAIL RULING GRANTING PARTY STATUS TO TESLA, INC."
"December 09, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=430270080""><span style=""color:blue""><u>MOTION</u></span></a>","Tesla, Inc.","Motion for Party Status of Tesla, Inc."
"December 01, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=428120899""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/SISTO/CPUC,ALJ/HYMES/CPUC",ADMINISTRATIVE LAW JUDGES’ RULING ON 350 BAY AREA’S SHOWING OF SIGNIFICANT FINANCIAL HARDSHIP
"November 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=422949772""><span style=""color:blue""><u>SCOPING RULING</u></span></a>",CMMR/HOUCK/CPUC,Assigned Commissioner’s Scoping Memo and Ruling. The category of the proceeding is quasi-legislative. Evidentiary hearing may not be needed. The scope and the schedule of this proceeding are as set forth.
"November 10, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=422318424""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/SISTO/CPUC,ALJ/HYMES/CPUC",E-MAIL RULING GRANTING MOTIONS FOR PARTY STATUS
"November 09, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=420910018""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/SISTO/CPUC,ALJ/HYMES/CPUC",Administrative Law Judge’s Ruling on Environment Defense Fund’s showing of significant financial hardship. Environmental Defense Fund has shown significant financial hardship and is preliminarily determined to be eligible for intervenor compensation in this proceeding. 
"November 08, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=420909974""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/SISTO/CPUC,ALJ/HYMES/CPUC",ADMINISTRATIVE LAW JUDGE’S RULING ON CENTER FOR BIOLOGICAL DIVERSITY’S SHOWING OF SIGNIFICANT FINANCIAL HARDSHIP
"November 08, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=421082370""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/SISTO/CPUC,ALJ/HYMES/CPUC",ADMINISTRATIVE LAW JUDGES’ RULING ON CENTER FOR ACCESSIBLE TECHNOLOGY’S SHOWING OF SIGNIFICANT FINANCIAL HARDSHIP
"November 05, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=421055890""><span style=""color:blue""><u>MOTION</u></span></a>","Pacific Gas and Electric Company,Southern California Edison Company",JOINT MOTION FOR CLARIFICATION ON THE AUTHORITY TO RECORD INTEGRATION CAPACITY ANALYSIS REFINEMENTS TO THE DISTRIBUTION RESOURCES PLAN MEMORANDUM ACCOUNT 
"October 28, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=421097656""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] CORRECTED LINE SECTION PLANNED INVESTMENTS DATA FOR THE 2021 DISTRIBUTION DEFERRAL REPORT. [NOTE:  Originally filed on 10/15/21. Corrections made to Appendices H and I.]
"October 21, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=417321276""><span style=""color:blue""><u>TRANSCRIPT</u></span></a>",ALJ/REPORTING/CPUC,
"October 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=417321273""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] LINE SECTION DATA FOR THE 2021 GRID NEEDS ASSESSMENT 
"October 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=415875254""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",Pacific Gas and Electric Company,[NOTE:  Corrected version filed on 10/28/21.] [PUBLIC VERSION] LINE SECTION PLANNED INVESTMENTS DATA FOR THE 2021 DISTRIBUTION DEFERRAL REPORT
"October 14, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=415275255""><span style=""color:blue""><u>MOTION</u></span></a>",Bloom Energy Corporation,Motion for Party Status of Bloom Energy Corporation
"October 12, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=413581249""><span style=""color:blue""><u>MOTION</u></span></a>",Yurok Tribe,Motion for Party Status of Yurok Tribe
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412804085""><span style=""color:blue""><u>COMMENTS</u></span></a>","Silicon Valley Clean Energy Authority,Peninsula Clean Energy Authority,Marin Clean Energy,San Jose Clean Energy,Sonoma Clean Power Authority,Central Coast Community Energy",Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=415875203""><span style=""color:blue""><u>COMMENTS</u></span></a>","CALIFORNIA EFFICIENCY + DEMAND MANAGEMENT COUNCIL,Advanced Energy Economy",Reply comments on the Order Instituting Rulemaking.
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412796704""><span style=""color:blue""><u>COMMENTS</u></span></a>",Microgrid Resources Coalition,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412804087""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412728422""><span style=""color:blue""><u>COMMENTS</u></span></a>","Sunrun, Inc.",Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412749133""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vote Solar,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=413540369""><span style=""color:blue""><u>COMMENTS</u></span></a>",Synergistic Solutions,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412784305""><span style=""color:blue""><u>COMMENTS</u></span></a>","Utilidata, Inc.",Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412804089""><span style=""color:blue""><u>COMMENTS</u></span></a>","FreeWire Technologies, Inc.",Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412804096""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Protect Our Communities Foundation,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412784301""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=415875240""><span style=""color:blue""><u>COMMENTS</u></span></a>",350 Bay Area,Reply comments on Order Instituting Rulemaking.
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=413605925""><span style=""color:blue""><u>COMMENTS</u></span></a>",Clean Coalition,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=413540361""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412796702""><span style=""color:blue""><u>COMMENTS</u></span></a>",Coalition of California Utility Employees,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412804088""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Solar & Storage Association,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=413605916""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/M.Miley/CPUC,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=413540359""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412784297""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Independent System Operator Corporation,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412039896""><span style=""color:blue""><u>MOTION</u></span></a>","Leapfrog Power, Inc.","Motion for Party Status of Leapfrog Power, Inc."
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412749150""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=413581163""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=413581183""><span style=""color:blue""><u>COMMENTS</u></span></a>","Sierra Club,The Climate Center,350 Bay Area,Vote Solar,Center for Biological Diversity,GRID Alternatives,Wild Tree Foundation",Joint Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412796694""><span style=""color:blue""><u>COMMENTS</u></span></a>",Environmental Defense Fund,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412749140""><span style=""color:blue""><u>COMMENTS</u></span></a>",Wild Tree Foundation,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412749136""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412804091""><span style=""color:blue""><u>COMMENTS</u></span></a>",GRID Alternatives,Reply Comments on Order Instituting Rulemaking
"October 07, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412804090""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Climate Center,Reply Comments on Order Instituting Rulemaking
"September 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=412804043""><span style=""color:blue""><u>MOTION</u></span></a>",Small Business Utility Advocates,"MOTION TO LATE-FILE ITS NOTICE OF INTENT TO CLAIM COMPENSATION, OR, IN THE ALTERNATIVE, TO DEEM THE NOTICE OF INTENT AS TIMELY FILED FOR STATUTORY PURPOSES ON SEPTEMBER 16, 2021"
"September 30, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=415875201""><span style=""color:blue""><u>MOTION</u></span></a>",Association of California Water Agencies,Motion for party status.
"September 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407951008""><span style=""color:blue""><u>NOTICE</u></span></a>",Utility Consumers' Action Network,of intent to claim intervenor compensation
"September 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407739014""><span style=""color:blue""><u>NOTICE</u></span></a>",Sierra Club,of intent to claim intervenor compensation. 
"September 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407966974""><span style=""color:blue""><u>NOTICE</u></span></a>",The Climate Center,of intent to claim intervenor compensation
"September 16, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407739012""><span style=""color:blue""><u>NOTICE</u></span></a>",The Protect Our Communities Foundation,of intent to claim intervenor compensation
"September 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407966972""><span style=""color:blue""><u>NOTICE</u></span></a>",Natural Resources Defense Council,of intent to claim intervenor compensation
"September 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407966973""><span style=""color:blue""><u>NOTICE</u></span></a>",The Utility Reform Network,of intent to claim intervenor compensation
"September 15, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407951003""><span style=""color:blue""><u>NOTICE</u></span></a>",Wild Tree Foundation,of intent to claim intervenor compensation
"September 13, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407950888""><span style=""color:blue""><u>NOTICE</u></span></a>",350 Bay Area,of intent to claim intervenor compensation
"September 13, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=407998666""><span style=""color:blue""><u>NOTICE</u></span></a>",Center for Accessible Technology,of intent to claim intervenor compensation
"September 10, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=406564226""><span style=""color:blue""><u>NOTICE</u></span></a>",Center for Biological Diversity,of intent to claim intervenor compensation
"September 10, 2021","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=406564287""><span style=""color:blue""><u>NOTICE</u></span></a>",Green Power Institute,of intent to claim intervenor compensation
