Filing Date,Document Type,Filed By,Description
"February 23, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=502813162""><span style=""color:blue""><u>DECISION</u></span></a>",,"Decision D2302027 - Order Extending Statutory Deadline. This decision extends the statutory deadline of this proceeding to March 7, 2024."
"February 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=502397584""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/Cooke/CPUC,NOTICE OF REASSIGNMENT. Rulemaking 18-12-006 is being Reassigned from Administrative Law Judge (ALJ) Brian Korpics and ALJ Marcelo L Poirier to ALJ Colin Rizzo and ALJ Marcelo L. Poirier.
"February 14, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=502372738""><span style=""color:blue""><u>REQUEST</u></span></a>",The Utility Reform Network,"Amendment; to Request for Intervenor Compensation for contribution to D20-12-027, D20-12-029, D21-07-028, D21-12-030, D21-12-033, D22-08-024, D22-11-040, Resolution E-5167, Resolution E-5227"
"January 31, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501680156""><span style=""color:blue""><u>NOTICE</u></span></a>",CALJ/Cooke/CPUC,NOTICE OF REASSIGNMENT
"January 20, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533557""><span style=""color:blue""><u>REQUEST</u></span></a>",Small Business Utility Advocates,for intervenor compensation for contribution to D22-11-040
"January 20, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533558""><span style=""color:blue""><u>REQUEST</u></span></a>",East Yard Communities for Environmental Justice,"for intervenor compensation for contribution to D22-11-040, D21-07-028, D20-12-027"
"January 20, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533224""><span style=""color:blue""><u>REQUEST</u></span></a>",National Diversity Coalition,for intervenor compensation for contribution to D22-11-040
"January 20, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501533323""><span style=""color:blue""><u>REQUEST</u></span></a>",Utility Consumers' Action Network,for intervenor compensation for contribution to D22-11-040
"January 19, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501282114""><span style=""color:blue""><u>REQUEST</u></span></a>",The Utility Reform Network,"for intervenor compensation for contribution to D20-12-027, D20-12-029, D21-07-028, D21-12-030, D21-12-033, D22-08-024, D22-11-040, Resolution E-5167, Resolution E-5227"
"January 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=501282698""><span style=""color:blue""><u>REQUEST</u></span></a>",Green Power Institute,for intervenor compensation for contribution to D22-11-040
"November 17, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=499005805""><span style=""color:blue""><u>DECISION</u></span></a>",,Decision D2211040 - Decision On Transportation Electrification Policy And Investment.
"November 16, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498806620""><span style=""color:blue""><u>COMMENTS</u></span></a>",Electric Vehicle Association,"Reply Comments on Proposed Decision. Please Note: ALJ Brian Korpics authorized the late acceptance of this filing through e-mail sent on November 9, 2022."
"November 10, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526898""><span style=""color:blue""><u>MOTION</u></span></a>",Electric Vehicle Association,Motion for Party Status of Electric Vehicle Association
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526544""><span style=""color:blue""><u>COMMENTS</u></span></a>","Tesla, Inc.",TESLA INC REPLY COMMENTS ON PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526882""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Greenlining Institute,Reply Comments on Proposed Decision
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498525892""><span style=""color:blue""><u>COMMENTS</u></span></a>",Natural Resources Defense Council,REPLY COMMENTS OF THE NATURAL RESOURCES DEFENSE COUNCIL ON PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526110""><span style=""color:blue""><u>COMMENTS</u></span></a>","Charge Point, Inc.","CHARGEPOINT, INC. REPLY COMMENTS ON PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT "
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526084""><span style=""color:blue""><u>COMMENTS</u></span></a>","Bear Valley Electric Service, Inc.,Liberty Utilities (CalPeco Electric) LLC,PacifiCorp","JOINT REPLY COMMENTS OF BEAR VALLEY ELECTRIC SERVICE, INC. (U 913 E), LIBERTY UTILITIES (CALPECO ELECTRIC) LLC (U 933 E), AND PACIFICORP (U 901 E) ON THE PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT"
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498525992""><span style=""color:blue""><u>COMMENTS</u></span></a>","East Bay Community Energy,Peninsula Clean Energy Authority,San Jose Clean Energy or City of San Jose,Sonoma Clean Power,Marin Clean Energy,San Diego Community Power,Redwood Coast Energy Authority,Clean Power Alliance of Southern California,California Choice Energy Authority (CalChoice)",REPLY COMMENTS OF THE JOINT COMMUNITY CHOICE AGGREGATORS ON PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526552""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,GREEN POWER INSTITUTE REPLY COMMENTS ON PROPOSED DECISION ON DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK 
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498525989""><span style=""color:blue""><u>COMMENTS</u></span></a>","National Diversity Coalition,National Asian American Coalition",REPLY COMMENTS OF THE NATIONAL DIVERSITY COALITION ON THE PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526225""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/M.Einhorn/CPUC,REPLY COMMENTS OF THE PUBLIC ADVOCATES OFFICE  ON THE PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526551""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,REPLY COMMENTS OF THE UTILITY REFORM NETWORK ON PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526115""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle Grid Integration Council,REPLY COMMENTS OF THE VEHICLE-GRID INTEGRATION COUNCIL ON THE PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526228""><span style=""color:blue""><u>COMMENTS</u></span></a>",Alliance for Automotive Innovation (Auto Innovators),Reply Comments on Proposed Decision
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498525884""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,REPLY COMMENTS OF SAN DIEGO GAS & ELECTRIC COMPANY (U 902 M) ON PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526652""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,PACIFIC GAS AND ELECTRIC COMPANY’S (U 39 E) REPLY COMMENTS ON THE PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT 
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498525993""><span style=""color:blue""><u>COMMENTS</u></span></a>",Environmental Defense Fund,REPLY COMMENTS OF ENVIRONMENTAL DEFENSE FUND ON PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526873""><span style=""color:blue""><u>COMMENTS</u></span></a>","EAST YARD COMMUNITIES FOR ENVIRONMENTAL JUSTICE,CENTER FOR COMMUNITY ACTION AND ENVIRONMENTAL JUSTICE,SIERRA CLUB,UNION OF CONCERNED SCIENTISTS","JOINT REPLY COMMENTS OF CENTER FOR COMMUNITY ACTION AND ENVIRONMENTAL JUSTICE, EAST YARD COMMUNITIES FOR ENVIRONMENTAL JUSTICE, SIERRA CLUB, AND UNION OF CONCERNED SCIENTISTS ON THE PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT "
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526232""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,REPLY COMMENTS OF SOUTHERN CALIFORNIA EDISON COMPANY  (U 338-E) ON THE PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT 
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526879""><span style=""color:blue""><u>COMMENTS</u></span></a>",Fermata Energy LLC,REPLY COMMENTS OF FERMATA ENERGY LLC ON THE PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526550""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Mobility House,REPLY COMMENTS OF THE MOBILITY HOUSE ON THE PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498525889""><span style=""color:blue""><u>COMMENTS</u></span></a>","FreeWire Technologies, Inc.","REPLY COMMENTS OF FREEWIRE TECHNOLOGIES, INC. REGARDING  PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT"
"November 08, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526434""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Sustainable Energy,Reply Comments of Center for Sustainable Energy regarding the Proposed Decision on Transportation Electrification Policy and Investment
"November 04, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526214""><span style=""color:blue""><u>COMMENTS</u></span></a>",Natural Resources Defense Council,Opening comments of the Natural Resources Defense Council on Proposed Decision on Transportation Electrification Policy and Investment (late filed authorized by ALJ Korpics per e-mail of 11/9/2022).
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498255291""><span style=""color:blue""><u>COMMENTS</u></span></a>","Bear Valley Electric Service, Inc.,Liberty Utilities (CalPeco Electric) LLC,PacifiCorp",Joint Comments on Proposed Decision
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498809030""><span style=""color:blue""><u>COMMENTS</u></span></a>",Electric Vehicle Association,Opening Comments on Proposed Decision
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498339918""><span style=""color:blue""><u>COMMENTS</u></span></a>","Electrify America, LLC",Comments on Proposed Decision
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498339471""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Efficiency + Demand Management Council,Opening Comments on Proposed Decision
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498339140""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/POIRIER/CPUC,"E-Mail Ruling granting the motion for party status of Swtch Energy, Inc."
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498238827""><span style=""color:blue""><u>COMMENTS</u></span></a>","FreeWire Technologies, Inc.","COMMENTS OF FREEWIRE TECHNOLOGIES, INC. REGARDINGPROPOSED DECISION ON TRANSPORTATION ELECTRIFICATIONPOLICY AND INVESTMENT"
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498252172""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/POIRIER/CPUC,E-MAIL RULING GRANTING ELECTRIC VEHICLE ASSOCIATION MOTION FOR PARTY STATUS
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498252181""><span style=""color:blue""><u>COMMENTS</u></span></a>","Tesla, Inc.",TESLA INC OPENING COMMENTS ON PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498252178""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,Opening Comments on Proposed Decision
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498253067""><span style=""color:blue""><u>COMMENTS</u></span></a>","EAST YARD COMMUNITIES FOR ENVIRONMENTAL JUSTICE,CENTER FOR COMMUNITY ACTION AND ENVIRONMENTAL JUSTICE,SIERRA CLUB,UNION OF CONCERNED SCIENTISTS",Joint Comments on Proposed Decision
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498810282""><span style=""color:blue""><u>COMMENTS</u></span></a>",EVgo Services LLC,"Opening comments of EVgo Services, LLC on the Proposed Decision on Transportation Electrification Policy and Investment."
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498339034""><span style=""color:blue""><u>COMMENTS</u></span></a>",CalAdvocates/Einhorn/CPUC,Opening Comments on Proposed Decision
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498238039""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle Grid Integration Council,COMMENTS OF THE VEHICLE-GRID INTEGRATION COUNCIL ON THE PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498245615""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,COMMENTS OF THE UTILITY REFORM NETWORK ON PROPOSED DECISION ON TRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498238822""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Sustainable Energy,Comments on Proposed Decision
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498245609""><span style=""color:blue""><u>COMMENTS</u></span></a>","EDF Renewables, Inc.","EDF RENEWABLES, INC. COMMENTS ON PROPOSED DECISION ONTRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT"
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498143811""><span style=""color:blue""><u>MOTION</u></span></a>",SWTCH,MOTION FOR PARTY STATUS OF SWTCH ENERGY INC.
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498810296""><span style=""color:blue""><u>COMMENTS</u></span></a>",Alliance for Automotive Innovation,Comments of Alliance for Automotive Innovation on Proposed Decision on Transportation Electrification Policy and Investment.
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498238036""><span style=""color:blue""><u>COMMENTS</u></span></a>","Charge Point, Inc.","CHARGEPOINT, INC. COMMENTS ON PROPOSED DECISION ONTRANSPORTATION ELECTRIFICATION POLICY AND INVESTMENT"
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498526205""><span style=""color:blue""><u>COMMENTS</u></span></a>",Clean Energy,Comments of Clean Energy on Proposed Decision.
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498339258""><span style=""color:blue""><u>COMMENTS</u></span></a>","East Bay Community Energy,Peninsula Clean Energy Authority,San Jose Clean Energy or City of San Jose,Sonoma Clean Power,Marin Clean Energy,San Diego Community Power,Redwood Coast Energy Authority,Clean Power Alliance of Southern California,California Choice Energy Authority (CalChoice)",Joint Comments on Proposed Decision
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498253068""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,Opening Comments on Proposed Decision
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498289823""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/POIRIER/CPUC,"E-MAIL RULING GRANTING MOTION FOR PARTY rSTATUS OF FREEWIRE TECHNOLOGIES, INC."
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498339475""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Greenlining Institute,Opening Comments on Proposed Decision
"November 03, 2022","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=498255302""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Mobility House,COMMENTS OF THE MOBILITY HOUSE ON THE PROPOSEDDECISION ON TRANSPORTATION ELECTRIFICATION POLICY ANDINVESTMENT
